rep,n_cal,policy,eps,theta,late_rate,premature_rate,timely_rate,false_alarm_rate,median_lead,esc_frac
3,25,edge,0.05,0.18,0.04401408450704225,0.664612676056338,0.2913732394366197,0.8191559357082433,135.60000000000002,0.0
3,25,edge,0.1,0.3,0.07746478873239436,0.5536971830985915,0.36883802816901406,0.7097471566876586,114.4,0.0
3,25,edge,0.2,0.39,0.12852112676056338,0.46742957746478875,0.4040492957746479,0.6261866716796691,103.1,0.0
3,25,cloud,0.05,0.08,0.05457746478873239,0.6170774647887324,0.3283450704225352,0.762759657862581,126.69999999999999,1.0
3,25,cloud,0.1,0.085,0.06073943661971831,0.6109154929577465,0.3283450704225352,0.7522323526647241,126.4,1.0
3,25,cloud,0.2,0.205,0.15316901408450703,0.477112676056338,0.36971830985915494,0.579471754864179,106.3,1.0
3,25,hera,0.05,0.08,0.056338028169014086,0.6170774647887324,0.3265845070422535,0.7601278315631168,127.0,0.7834053705847566
3,25,hera,0.1,0.085,0.061619718309859156,0.6109154929577465,0.3274647887323944,0.7494125387724411,126.5,0.7784885830282301
3,25,hera,0.2,0.205,0.15316901408450703,0.4762323943661972,0.37059859154929575,0.5774978851395808,106.0,0.6811348914344743
3,50,edge,0.05,0.195,0.04753521126760563,0.653169014084507,0.2992957746478873,0.8051508600432371,131.70000000000002,0.0
3,50,edge,0.1,0.285,0.07394366197183098,0.5625,0.363556338028169,0.7227183005921609,117.1,0.0
3,50,edge,0.2,0.37,0.11971830985915492,0.4867957746478873,0.39348591549295775,0.6449854309615566,105.39999999999999,0.0
3,50,cloud,0.05,0.085,0.06073943661971831,0.6109154929577465,0.3283450704225352,0.7522323526647241,126.4,1.0
